"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)","WHEAT IRRIGATED AREA (1000 ha)","KHARIF SORGHUM IRRIGATED AREA (1000 ha)","RABI SORGHUM IRRIGATED AREA (1000 ha)","SORGHUM IRRIGATED AREA (1000 ha)","PEARL MILLET IRRIGATED AREA (1000 ha)","MAIZE IRRIGATED AREA (1000 ha)","FINGER MILLET IRRIGATED AREA (1000 ha)","BARLEY IRRIGATED AREA (1000 ha)","CHICKPEA IRRIGATED AREA (1000 ha)","PIGEONPEA IRRIGATED AREA (1000 ha)","MINOR PULSES IRRIGATED AREA (1000 ha)","PULSES IRRIGATED AREA (1000 ha)","GROUNDNUT IRRIGATED AREA (1000 ha)","SESAMUM IRRIGATED AREA (1000 ha)","LINSEED IRRIGATED AREA (1000 ha)","SUGARCANE IRRIGATED AREA (1000 ha)","COTTON IRRIGATED AREA (1000 ha)","FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha)","FODDER IRRIGATED AREA (1000 ha)"
"136","1994","3","Gujarat","Sabarkantha","12.5","69.8","0.0","0.0","0.5","11.4","4.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29.69"
"136","1995","3","Gujarat","Sabarkantha","14.0","68.4","0.0","0.0","0.3","12.2","5.3","0.0","1.2","2.5","0.0","1.1","3.6","6.4","0.0","0.0","0.6","25.2","5.3","0.06"
"136","1996","3","Gujarat","Sabarkantha","16.1","76.1","0.0","0.0","0.3","11.2","4.8","0.0","1.2","1.7","0.1","0.9","2.7","8.4","0.0","0.0","0.4","25.2","0.0","0.09"
"136","1997","3","Gujarat","Sabarkantha","21.1","81.5","0.0","0.0","0.0","12.8","4.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"136","1998","3","Gujarat","Sabarkantha","20.6","73.7","0.0","0.0","0.0","11.3","4.9","0.0","1.4","1.5","0.0","1.3","2.8","8.5","0.0","0.0","0.3","30.9","11.3","11.0"
"136","1999","3","Gujarat","Sabarkantha","20.0","66.5","0.0","0.0","0.0","11.8","3.4","0.0","1.0","1.4","0.0","1.5","2.9","9.1","0.0","0.0","0.2","29.4","12.4","10.5"
"136","2000","3","Gujarat","Sabarkantha","14.3","47.3","0.0","0.0","0.0","9.5","2.7","0.0","1.1","1.4","0.1","1.1","2.6","8.5","0.0","31.4","0.1","33.1","11.5","7.1"
"136","2001","3","Gujarat","Sabarkantha","15.2","46.3","0.0","0.0","0.0","7.4","2.4","0.0","0.9","1.4","0.3","0.6","2.3","8.5","0.0","0.0","0.0","31.1","13.2","7.1"
"136","2002","3","Gujarat","Sabarkantha","9.7","44.4","0.0","0.0","0.0","5.4","2.2","0.0","1.2","0.4","1.0","1.2","2.6","5.2","0.0","0.0","0.0","28.5","14.0","9.8"
"136","2003","3","Gujarat","Sabarkantha","4.9","50.5","0.0","0.0","0.0","5.5","1.6","0.0","0.9","0.4","0.1","1.3","1.8","5.3","0.0","0.0","0.1","36.2","14.5","11.0"
"136","2004","3","Gujarat","Sabarkantha","5.3","43.8","0.0","0.0","0.0","3.4","1.8","0.0","0.7","0.9","0.0","1.7","2.6","0.0","0.0","0.0","0.0","70.1","14.5","10.19"
"136","2005","3","Gujarat","Sabarkantha","5.0","74.3","0.0","0.0","0.0","6.4","1.1","0.0","0.4","0.7","0.0","1.7","2.4","2.8","0.0","0.0","0.0","53.9","18.3","9.3"
"136","2006","3","Gujarat","Sabarkantha","5.9","100.5","0.0","0.0","0.0","12.0","1.7","0.0","0.3","1.0","0.1","1.5","2.6","15.1","0.0","0.0","0.0","70.7","20.7","7.6"
"136","2007","3","Gujarat","Sabarkantha","8.2","107.7","0.1","0.1","0.2","12.9","1.7","0.0","0.2","2.8","0.1","3.7","6.6","7.3","0.0","0.0","0.0","94.2","24.9","6.7"
"136","2008","3","Gujarat","Sabarkantha","8.1","93.6","0.0","0.4","0.4","7.7","0.7","0.0","0.1","2.5","1.0","2.6","6.1","6.8","0.0","0.0","0.0","80.6","22.2","6.6"
"136","2009","3","Gujarat","Sabarkantha","5.6","127.6","0.0","0.1","0.1","8.3","4.2","0.0","0.1","2.4","2.0","0.8","5.1","7.4","0.0","0.0","0.0","105.7","19.8","33.8"
"136","2010","3","Gujarat","Sabarkantha","5.6","127.6","0.0","0.0","0.0","8.3","4.2","0.0","0.2","2.8","0.1","3.7","6.6","7.4","0.0","0.0","0.0","105.7","24.9","0.0"
"136","2011","3","Gujarat","Sabarkantha","1.0","48.7","0.0","0.8","0.8","9.4","6.8","0.0","0.5","2.9","0.0","6.9","9.9","17.2","0.0","0.0","0.0","111.8","30.3","0.0"
"136","2014","3","Gujarat","Sabarkantha","3.1","158.0","0.0","0.1","0.1","10.9","4.3","0.0","0.2","2.5","0.0","7.1","9.6","12.1","0.5","0.0","0.0","151.5","40.7","10.7"
"136","2015","3","Gujarat","Sabarkantha","2.8","149.0","0.0","2.4","2.4","5.5","7.6","0.0","0.0","3.6","0.8","5.5","10.0","21.3","0.4","0.0","0.0","128.5","57.9","0.0"
"136","2016","3","Gujarat","Sabarkantha","7.7","139.2","0.0","0.0","0.0","6.0","17.1","0.0","0.0","3.5","0.0","3.3","6.8","64.3","0.9","0.0","0.1","101.7","54.3","0.0"
"136","2017","3","Gujarat","Sabarkantha","8.4","154.3","0.0","0.3","0.3","5.9","15.1","0.0","0.0","4.4","0.0","4.4","8.7","39.1","0.3","0.0","0.0","119.7","50.8","0.0"
"137","1966","3","Gujarat","Surat","13.4","3.8","7.4","0.4","7.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.7","0.0","0.0","4.6","10.2","-1.0","0.65"
"137","1967","3","Gujarat","Surat","16.1","5.0","4.1","2.1","6.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","4.9","9.1","-1.0","0.7"
"137","1968","3","Gujarat","Surat","17.7","5.7","5.2","0.8","6.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","7.0","7.6","-1.0","0.5"
"137","1969","3","Gujarat","Surat","18.2","7.1","3.2","1.3","4.5","0.0","0.0","0.0","0.0","0.0","0.6","0.6","1.2","3.1","0.0","0.0","8.5","6.2","-1.0","0.5"
"137","1970","3","Gujarat","Surat","18.8","8.0","4.5","0.9","5.4","0.1","0.0","0.0","0.0","0.0","0.1","0.4","0.5","2.7","0.0","0.0","9.4","6.4","13.3","0.6"
"137","1971","3","Gujarat","Surat","18.3","7.9","4.7","0.5","5.2","0.2","0.0","0.0","0.0","0.1","0.1","0.3","0.5","4.0","0.0","0.0","11.6","9.4","11.3","0.5"
"137","1972","3","Gujarat","Surat","19.7","7.5","4.4","1.3","5.7","0.2","0.0","0.0","0.0","0.0","0.1","0.3","0.4","3.2","0.0","0.0","14.1","17.2","10.4","1.1"
"137","1973","3","Gujarat","Surat","16.9","9.9","5.8","0.9","6.7","0.1","0.0","0.0","0.0","0.0","1.2","0.4","1.6","3.5","0.0","0.0","17.9","32.6","10.7","0.6"
"137","1974","3","Gujarat","Surat","18.6","10.3","5.5","0.5","6.0","0.2","0.1","0.0","0.0","0.0","0.4","0.0","0.4","4.7","0.4","0.4","20.3","24.1","10.9","0.8"
"137","1975","3","Gujarat","Surat","24.5","10.0","2.7","0.5","3.2","0.0","0.0","0.0","0.0","0.0","0.4","0.0","0.4","3.0","0.1","0.1","20.8","29.0","14.2","0.8"
"137","1976","3","Gujarat","Surat","20.2","9.1","4.6","0.7","5.3","0.0","0.0","0.0","0.0","0.4","2.4","0.3","3.1","4.0","0.3","0.3","28.9","27.5","13.6","0.4"
"137","1977","3","Gujarat","Surat","20.7","10.2","3.5","0.4","3.9","0.0","0.0","0.0","0.0","0.0","3.2","0.3","3.5","3.1","0.5","0.0","32.6","23.0","16.5","0.9"
"137","1978","3","Gujarat","Surat","23.9","9.7","3.9","0.4","4.3","0.2","0.0","0.0","0.0","0.1","4.6","0.6","5.3","2.9","0.3","0.0","37.5","20.4","15.6","0.6"
"137","1979","3","Gujarat","Surat","23.5","9.7","10.7","0.2","10.9","0.0","0.0","0.0","0.0","0.0","1.3","0.0","1.3","2.8","0.0","0.0","39.6","19.8","1.2","0.3"
"137","1980","3","Gujarat","Surat","22.6","8.5","6.5","0.3","6.8","0.0","0.0","0.0","0.0","0.0","6.8","0.9","7.7","2.5","0.0","0.0","45.2","15.8","13.3","0.4"
"137","1981","3","Gujarat","Surat","23.4","8.8","6.0","0.5","6.5","0.0","0.0","0.0","0.0","0.0","7.4","1.3","8.7","1.7","0.0","0.0","50.5","13.8","12.0","0.5"
"137","1982","3","Gujarat","Surat","22.2","7.2","5.7","0.3","6.0","0.0","0.0","0.0","0.0","0.0","8.2","0.8","9.0","0.9","0.0","0.0","53.6","11.0","12.2","0.4"
"137","1983","3","Gujarat","Surat","25.7","10.1","5.3","0.1","5.4","0.0","0.0","0.0","0.0","0.0","7.7","0.1","7.8","1.7","0.0","0.0","52.2","10.5","13.0","0.3"
"137","1984","3","Gujarat","Surat","27.6","8.0","1.6","0.2","1.8","0.0","0.0","0.0","0.0","0.0","11.6","0.1","11.7","2.1","0.0","0.0","58.6","9.7","11.9","0.6"
"137","1985","3","Gujarat","Surat","26.8","6.5","1.7","0.2","1.9","0.0","0.0","0.0","0.0","0.0","9.5","0.1","9.6","1.2","0.0","0.0","66.3","11.0","12.3","0.4"
"137","1986","3","Gujarat","Surat","26.6","6.5","1.7","0.2","1.9","0.0","0.0","0.0","0.0","0.0","11.7","1.1","12.8","1.6","0.1","0.0","68.7","9.9","15.4","0.6"
"137","1987","3","Gujarat","Surat","29.5","7.5","1.6","0.2","1.8","0.1","0.0","0.0","0.0","0.0","10.4","0.9","11.3","2.1","0.0","0.0","78.1","8.7","14.0","1.0"
"137","1988","3","Gujarat","Surat","34.3","8.0","3.3","0.4","3.7","0.0","0.0","0.0","0.0","0.0","6.7","0.3","7.0","2.2","0.0","0.0","82.1","7.5","8.2","0.6"
"137","1989","3","Gujarat","Surat","32.2","7.3","3.3","0.4","3.7","0.0","0.0","0.0","0.0","0.0","6.4","0.4","6.8","2.7","0.0","0.0","97.1","7.6","15.8","0.4"
"137","1990","3","Gujarat","Surat","38.4","8.5","0.0","0.0","2.4","0.0","0.0","0.0","0.0","0.0","5.7","0.7","6.4","4.5","0.2","0.0","104.8","5.9","17.6","0.0"
"137","1991","3","Gujarat","Surat","36.4","7.3","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","6.0","0.4","6.4","6.2","0.1","0.0","107.0","5.7","15.9","0.0"
"137","1992","3","Gujarat","Surat","42.3","7.1","0.0","0.0","0.9","0.0","0.0","0.0","0.0","0.0","5.9","0.6","6.5","6.7","0.0","0.0","112.8","5.3","15.2","2.0"
"137","1993","3","Gujarat","Surat","39.6","11.1","0.0","0.0","1.8","0.0","0.0","0.0","0.0","0.0","5.7","0.5","6.2","7.8","0.0","0.0","133.7","4.1","15.9","0.0"
"137","1994","3","Gujarat","Surat","45.2","6.9","0.0","0.0","1.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","70.81"
"137","1995","3","Gujarat","Surat","49.6","6.6","0.0","0.0","1.9","0.0","0.0","0.0","0.0","0.0","5.0","0.2","5.2","8.7","0.0","0.0","152.7","4.5","17.1","0.01"
"137","1996","3","Gujarat","Surat","56.3","7.1","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","3.3","0.7","4.0","8.7","0.0","0.0","137.9","4.6","0.0","0.04"
"137","1997","3","Gujarat","Surat","59.7","6.0","0.0","0.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"137","1998","3","Gujarat","Surat","58.4","6.9","0.4","0.4","0.8","0.0","0.0","0.0","0.0","0.0","2.1","0.3","2.4","5.8","0.0","0.0","144.1","3.4","18.4","0.9"
"137","1999","3","Gujarat","Surat","62.8","7.6","0.0","0.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.4","6.5","0.0","0.0","154.0","5.1","18.9","0.9"
"137","2000","3","Gujarat","Surat","61.6","7.4","0.0","0.6","0.6","0.0","0.0","0.0","0.0","0.1","4.5","0.7","5.3","5.2","0.0","0.0","155.7","5.4","15.7","0.9"
"137","2001","3","Gujarat","Surat","58.3","7.2","0.5","0.1","0.6","0.0","0.0","0.0","0.0","0.1","4.4","0.0","4.5","5.0","0.0","0.0","156.1","4.9","16.5","0.8"
"137","2002","3","Gujarat","Surat","56.6","9.9","0.6","0.6","1.2","0.0","0.0","0.0","0.0","0.1","1.8","0.7","2.6","6.1","0.0","0.0","147.2","8.0","21.9","1.6"
"137","2003","3","Gujarat","Surat","54.8","10.5","0.4","1.1","1.5","0.0","0.0","0.0","0.0","0.1","2.0","0.7","2.8","7.5","0.0","0.0","157.7","9.8","20.4","1.5"
"137","2004","3","Gujarat","Surat","52.4","9.3","0.0","6.6","6.6","0.0","0.0","0.0","0.0","0.1","0.0","1.1","1.2","0.0","0.0","0.0","164.6","6.0","20.7","1.71"
"137","2005","3","Gujarat","Surat","56.2","11.1","0.0","0.5","0.5","0.0","0.0","0.0","0.0","0.0","0.0","1.6","1.6","9.5","0.0","0.0","166.6","9.0","21.1","2.5"
"137","2006","3","Gujarat","Surat","63.6","10.7","0.0","1.4","1.4","0.3","0.0","0.0","0.0","0.0","0.0","2.9","2.9","16.1","0.0","0.0","158.6","9.6","25.3","3.8"
"137","2007","3","Gujarat","Surat","63.4","8.9","2.3","1.8","4.1","0.2","0.0","0.0","0.0","0.8","0.6","3.7","5.1","17.1","0.0","0.0","151.2","7.6","27.0","2.7"
"137","2008","3","Gujarat","Surat","57.4","10.5","1.0","2.0","2.9","0.2","1.2","0.0","0.0","1.2","0.7","4.2","6.2","12.7","0.0","0.0","139.1","7.6","22.4","6.3"
"137","2009","3","Gujarat","Surat","60.0","12.6","2.9","4.4","7.3","0.2","1.3","0.0","0.0","0.9","0.8","3.8","5.5","17.2","0.5","0.0","140.6","6.9","25.9","12.6"
"137","2010","3","Gujarat","Surat","64.1","12.0","2.8","1.5","1.6","0.0","0.2","0.0","0.0","1.0","0.7","3.7","5.4","11.7","0.0","0.0","150.3","4.3","28.0","12.6"
"137","2011","3","Gujarat","Surat","77.0","11.0","5.9","3.4","9.3","0.0","0.0","0.0","0.0","3.3","1.0","5.3","9.6","18.1","0.1","0.0","105.8","15.6","22.4","0.0"
"137","2014","3","Gujarat","Surat","76.1","10.9","0.1","2.9","3.0","0.3","1.1","0.0","0.5","2.4","1.0","4.4","7.9","14.0","0.0","0.0","128.7","8.3","34.2","7.0"
"137","2015","3","Gujarat","Surat","81.4","10.3","3.4","7.8","11.3","0.3","1.5","0.0","0.0","1.8","3.7","6.4","11.9","9.5","0.3","0.0","149.9","7.7","27.9","0.0"
"137","2016","3","Gujarat","Surat","70.7","11.2","3.7","4.7","8.4","0.1","2.4","0.0","0.0","2.2","5.9","11.0","19.1","4.9","0.2","0.0","143.0","2.8","32.8","0.0"
"137","2017","3","Gujarat","Surat","86.7","11.0","4.2","4.4","8.6","0.1","3.5","0.0","0.0","4.4","8.0","7.3","19.7","4.4","0.3","0.0","129.9","3.6","36.3","0.0"
"138","1966","3","Gujarat","Surendranagar","0.6","6.6","0.0","0.5","0.5","1.8","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","32.1","-1.0","4.82"
"138","1967","3","Gujarat","Surendranagar","0.9","8.8","0.0","0.6","0.6","0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","22.9","-1.0","0.6"
"138","1968","3","Gujarat","Surendranagar","0.7","8.5","0.1","0.4","0.5","2.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.1","25.4","-1.0","1.6"
"138","1969","3","Gujarat","Surendranagar","0.1","5.5","0.2","0.2","0.4","1.2","0.0","0.0","0.0","0.1","0.0","0.0","0.1","0.3","0.0","0.0","0.1","21.9","-1.0","2.1"
"138","1970","3","Gujarat","Surendranagar","0.7","11.1","0.4","0.0","0.4","7.8","0.0","0.0","0.0","0.1","0.0","0.0","0.1","0.2","0.0","0.0","0.0","24.4","0.5","5.5"
"138","1971","3","Gujarat","Surendranagar","0.2","10.4","0.1","0.0","0.1","0.5","0.0","0.0","0.0","0.1","0.0","0.0","0.1","0.1","0.0","0.0","0.0","39.0","0.5","2.9"
"138","1972","3","Gujarat","Surendranagar","0.1","8.5","0.1","0.0","0.1","3.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.1","25.3","0.4","4.2"
"138","1973","3","Gujarat","Surendranagar","0.1","4.7","0.2","0.0","0.2","3.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","25.5","0.8","2.9"
"138","1974","3","Gujarat","Surendranagar","0.0","5.7","0.0","0.0","0.0","0.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","15.8","0.5","2.6"
"138","1975","3","Gujarat","Surendranagar","0.1","7.2","0.0","0.0","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","32.5","0.7","3.1"
"138","1976","3","Gujarat","Surendranagar","0.4","9.8","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","46.6","0.9","1.3"
"138","1977","3","Gujarat","Surendranagar","0.3","6.9","0.0","0.0","0.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.3","51.0","0.5","2.8"
"138","1978","3","Gujarat","Surendranagar","0.1","5.6","0.0","0.0","0.0","0.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.3","55.0","0.4","2.1"
"138","1979","3","Gujarat","Surendranagar","0.5","5.8","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.1","60.5","0.8","2.4"
"138","1980","3","Gujarat","Surendranagar","0.9","5.3","0.0","0.0","0.0","0.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.3","62.8","0.7","2.7"
"138","1981","3","Gujarat","Surendranagar","0.8","7.9","0.0","0.0","0.0","1.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.0","0.0","0.6","65.2","0.6","3.7"
"138","1982","3","Gujarat","Surendranagar","0.9","8.0","0.0","0.0","0.0","2.6","0.0","0.0","0.0","0.2","0.0","0.0","0.2","1.8","0.0","0.0","0.7","89.6","0.6","2.1"
"138","1983","3","Gujarat","Surendranagar","1.0","8.1","0.7","0.0","0.7","2.2","0.0","0.0","0.0","0.1","0.0","0.0","0.1","2.0","0.0","0.0","0.6","77.6","0.6","2.0"
"138","1984","3","Gujarat","Surendranagar","1.1","11.5","0.0","0.7","0.7","2.0","0.0","0.0","0.0","0.1","0.0","0.0","0.1","2.0","0.0","0.0","0.6","80.9","0.8","2.2"
"138","1985","3","Gujarat","Surendranagar","0.3","8.2","0.0","0.4","0.4","1.6","0.0","0.0","0.1","0.2","0.0","0.0","0.2","0.7","0.0","0.0","0.6","82.6","1.0","5.9"
"138","1986","3","Gujarat","Surendranagar","0.4","5.8","0.0","0.3","0.3","3.6","0.0","0.0","0.0","0.1","0.0","0.0","0.1","1.7","0.0","0.0","0.6","71.0","1.0","4.9"
"138","1987","3","Gujarat","Surendranagar","0.4","2.7","0.0","0.2","0.3","3.6","0.0","0.0","0.0","0.1","0.0","0.0","0.1","2.4","0.3","0.0","0.5","35.6","3.4","46.2"
"138","1988","3","Gujarat","Surendranagar","0.9","22.1","0.0","0.8","0.8","2.1","0.0","0.0","0.0","0.2","0.0","0.0","0.2","5.9","0.0","0.0","0.4","73.7","3.4","5.9"
"138","1989","3","Gujarat","Surendranagar","0.6","9.1","0.0","0.3","0.3","6.2","0.0","0.0","0.0","0.3","0.0","0.0","0.3","6.5","0.8","0.0","0.7","75.2","2.6","4.3"
"138","1990","3","Gujarat","Surendranagar","0.4","13.8","0.0","0.0","0.1","1.1","0.0","0.0","0.0","0.4","0.0","0.0","0.4","12.2","0.2","0.0","1.2","39.6","2.2","0.0"
"138","1991","3","Gujarat","Surendranagar","0.5","8.9","0.0","0.0","0.0","3.1","0.0","0.0","0.0","0.7","0.0","0.0","0.7","14.2","2.6","0.0","1.3","46.7","1.8","0.0"
"138","1992","3","Gujarat","Surendranagar","0.2","7.5","0.0","0.0","0.1","1.8","0.0","0.0","0.0","0.3","0.0","0.0","0.3","15.9","1.6","0.0","0.6","51.7","1.8","3.0"
"138","1993","3","Gujarat","Surendranagar","0.5","8.6","0.0","0.0","0.3","7.4","0.0","0.0","0.0","0.4","0.0","0.0","0.4","13.9","1.6","0.0","0.7","50.7","1.6","0.0"
"138","1994","3","Gujarat","Surendranagar","1.1","13.8","0.0","0.0","0.1","2.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","77.11"
"138","1995","3","Gujarat","Surendranagar","0.8","8.2","0.0","0.0","0.1","1.5","0.0","0.0","0.0","0.7","0.0","0.0","0.7","15.1","0.0","0.0","1.2","68.1","2.1","0.04"
"138","1996","3","Gujarat","Surendranagar","0.4","12.5","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.6","0.1","0.0","0.7","13.1","0.3","0.0","0.8","67.6","0.0","0.04"
"138","1997","3","Gujarat","Surendranagar","0.7","14.3","0.0","0.0","0.1","1.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"138","1998","3","Gujarat","Surendranagar","0.1","12.9","0.0","0.0","0.0","1.1","0.0","0.0","0.0","0.2","0.3","0.0","0.5","13.3","0.2","0.0","0.7","90.1","2.7","4.9"
"138","1999","3","Gujarat","Surendranagar","0.7","11.9","0.0","0.0","0.0","1.4","0.0","0.0","0.0","0.6","0.2","0.0","0.8","11.3","0.4","0.0","0.6","78.4","3.8","8.3"
"138","2000","3","Gujarat","Surendranagar","0.7","9.8","0.0","0.0","0.0","0.8","0.0","0.0","0.0","0.7","0.0","0.0","0.7","13.3","1.3","9.4","0.4","74.8","2.5","6.0"
"138","2001","3","Gujarat","Surendranagar","0.2","9.7","0.0","0.0","0.0","0.7","0.0","0.0","0.0","0.1","0.0","0.0","0.1","12.9","18.7","0.0","0.5","56.9","3.0","5.3"
"138","2002","3","Gujarat","Surendranagar","0.3","11.6","0.0","0.0","0.0","2.5","0.0","0.0","0.0","0.3","0.0","0.0","0.3","1.3","1.7","0.0","0.5","75.7","3.0","9.2"
"138","2003","3","Gujarat","Surendranagar","0.2","18.4","0.0","0.0","0.0","3.4","0.0","0.0","0.0","0.6","0.0","0.0","0.6","1.8","0.0","0.0","0.5","69.6","3.8","8.1"
"138","2004","3","Gujarat","Surendranagar","0.0","16.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","2.3","0.0","0.0","2.3","0.0","0.0","0.0","0.6","91.3","4.4","4.47"
"138","2005","3","Gujarat","Surendranagar","0.5","22.2","0.0","0.4","0.4","0.4","0.0","0.0","0.1","3.7","0.0","0.0","3.7","10.6","0.0","0.0","0.6","109.0","3.8","5.3"
"138","2006","3","Gujarat","Surendranagar","0.2","26.4","0.0","0.0","0.0","2.5","0.0","0.0","0.0","1.2","0.0","0.0","1.2","8.0","2.5","0.0","0.3","134.6","3.7","14.0"
"138","2007","3","Gujarat","Surendranagar","0.3","28.6","0.0","0.0","0.0","3.0","0.0","0.0","0.0","1.1","0.0","0.0","1.1","9.1","3.1","0.0","0.4","126.8","3.2","21.3"
"138","2008","3","Gujarat","Surendranagar","0.2","33.4","0.0","0.5","0.5","3.9","0.0","0.0","0.0","4.6","0.0","0.1","4.7","6.5","2.6","0.0","0.1","124.1","2.7","21.7"
"138","2009","3","Gujarat","Surendranagar","0.1","26.6","0.0","0.5","0.5","3.9","0.0","0.0","0.0","4.5","0.0","0.1","4.7","7.3","4.2","0.0","0.1","153.4","5.9","61.9"
"138","2010","3","Gujarat","Surendranagar","0.2","52.5","0.0","0.5","0.5","2.3","0.0","0.0","0.0","5.5","0.0","0.1","5.6","7.9","2.6","0.0","0.1","127.9","2.6","0.0"
"138","2011","3","Gujarat","Surendranagar","0.5","48.1","4.8","3.6","8.4","4.2","0.0","0.0","0.0","15.2","0.1","0.7","15.9","2.3","8.5","0.0","0.1","232.2","4.6","0.0"
"138","2014","3","Gujarat","Surendranagar","0.0","34.97","0.0","0.5","0.5","3.05","0.0","0.0","0.3","4.34","0.0","3.49","7.83","3.14","20.33","0.0","0.02","221.21","10.81","58.5"
"138","2015","3","Gujarat","Surendranagar","0.7","34.45","0.0","0.6","0.6","1.17","0.0","0.0","0.0","0.77","0.0","1.1","1.96","3.77","8.22","0.0","0.02","238.41","9.71","0.0"
"138","2016","3","Gujarat","Surendranagar","0.4","35.63","0.0","0.0","0.0","1.05","0.0","0.0","0.0","0.87","0.4","4.2","5.47","22.97","8.91","0.0","0.02","260.32","9.55","0.0"
"138","2017","3","Gujarat","Surendranagar","0.0","40.81","0.0","5.3","5.3","0.32","0.0","0.0","0.2","4.46","0.0","2.0","6.46","11.98","3.65","0.0","0.02","309.85","6.21","0.0"
