"Dist Code","Year","State Code","State Name","Dist Name","JANUARY ACTUAL (Millimeters)","FEBRUARY ACTUAL (Millimeters)","MARCH ACTUAL (Millimeters)","APRIL ACTUAL (Millimeters)","MAY ACTUAL (Millimeters)","JUNE ACTUAL (Millimeters)","JULY ACTUAL (Millimeters)","AUGUST ACTUAL (Millimeters)","SEPTEMBER ACTUAL (Millimeters)","OCTOBER ACTUAL (Millimeters)","NOVEMBER ACTUAL (Millimeters)","DECEMBER ACTUAL (Millimeters)"
"2052","1967","3","Gujarat","Chhota Udaipur","13.7","8.27","16.7","4.17","3.37","164.67","123.54","114.83","121.63","82.01","42.79","36.54"
"2052","1968","3","Gujarat","Chhota Udaipur","20.2","12.39","11.17","5.23","3.84","34.26","124.75","115.68","116.33","82.03","43.91","27.13"
"2052","1969","3","Gujarat","Chhota Udaipur","19.92","11.22","7.12","4.97","3.68","98.94","123.99","112.7","121.65","77.57","49.22","29.83"
"2052","1970","3","Gujarat","Chhota Udaipur","20.5","12.11","16.7","5.3","17.27","159.19","123.11","111.12","118.64","77.88","40.49","27.91"
"2052","1971","3","Gujarat","Chhota Udaipur","23.94","15.38","8.93","5.96","22.72","134.65","126.03","114.61","119.5","85.25","41.6","35.28"
"2052","1972","3","Gujarat","Chhota Udaipur","19.19","11.96","7.43","5.14","6.2","55.21","128.44","118.86","94.21","69.96","32.88","17.57"
"2052","1973","3","Gujarat","Chhota Udaipur","13.34","6.51","4.61","3.46","6.01","78.86","121.86","115.22","119.09","85.3","43.53","33.38"
"2052","1974","3","Gujarat","Chhota Udaipur","20.2","11.98","7.45","5.25","40.17","30.24","125.69","112.86","114.47","65.74","17.07","15.64"
"2052","1975","3","Gujarat","Chhota Udaipur","6.21","4.42","3.5","2.59","2.56","135.47","123.51","114.69","122.53","130.6","59.82","40.57"
"2052","1976","3","Gujarat","Chhota Udaipur","37.06","21.28","11.78","7.13","4.99","181.33","126.47","116.69","123.37","84.45","65.33","31.99"
"2052","1977","3","Gujarat","Chhota Udaipur","25.04","12.71","10.7","5.78","18.26","145.5","124.48","116.47","124.47","80.42","50.86","27.19"
"2052","1978","3","Gujarat","Chhota Udaipur","20.43","11.95","8.59","5.84","4.21","148.82","123.23","117.28","109.09","93.97","56.85","33.35"
"2052","1979","3","Gujarat","Chhota Udaipur","14.17","8.39","6.23","4.09","4.9","82.83","125.79","115.49","118.31","90.17","75.9","34.27"
"2052","1980","3","Gujarat","Chhota Udaipur","21.5","11.52","7.27","5.05","3.91","167.3","127.72","115.46","97.19","74.95","31.86","29.04"
"2052","1981","3","Gujarat","Chhota Udaipur","10.74","6.38","8.16","3.44","3.6","138.11","129.21","117.35","120.45","107.39","58.63","42.05"
"2052","1982","3","Gujarat","Chhota Udaipur","29.19","15.41","9.98","6.2","31.3","40.14","128.3","118.59","96.29","78.4","61.2","21.35"
"2052","1983","3","Gujarat","Chhota Udaipur","12.52","7.62","5.25","4.0","3.08","135.24","128.09","115.47","121.19","109.73","55.13","40.64"
"2052","1984","3","Gujarat","Chhota Udaipur","30.06","16.25","9.36","6.18","4.42","87.62","126.0","118.54","124.23","85.82","49.5","30.58"
"2052","1985","3","Gujarat","Chhota Udaipur","19.7","10.65","7.52","5.13","7.57","29.82","131.42","117.73","109.32","111.65","51.15","33.78"
"2052","1986","3","Gujarat","Chhota Udaipur","21.46","11.38","7.23","5.03","8.4","181.03","132.3","117.89","100.0","81.3","31.67","15.77"
"2052","1987","3","Gujarat","Chhota Udaipur","9.75","5.91","7.49","3.23","9.87","66.86","134.39","121.78","89.09","73.51","28.05","23.87"
"2052","1988","3","Gujarat","Chhota Udaipur","7.92","5.37","4.18","3.45","3.5","98.15","127.13","120.23","121.93","97.31","49.24","35.04"
"2052","1989","3","Gujarat","Chhota Udaipur","21.24","10.91","21.44","4.89","6.36","139.88","128.83","115.34","123.86","85.51","48.42","27.38"
"2052","1990","3","Gujarat","Chhota Udaipur","15.86","9.2","6.08","4.37","29.91","75.48","132.23","115.0","125.47","89.67","54.65","38.83"
"2052","1991","3","Gujarat","Chhota Udaipur","20.27","11.27","7.84","5.0","4.31","81.99","121.44","116.19","92.42","69.94","33.63","15.97"
"2052","1992","3","Gujarat","Chhota Udaipur","9.59","6.08","4.36","3.3","6.58","51.51","130.83","114.84","125.8","95.17","55.04","28.19"
"2052","1993","3","Gujarat","Chhota Udaipur","16.86","9.62","8.34","4.49","4.66","66.03","129.17","122.33","127.92","92.57","56.44","33.02"
"2052","1994","3","Gujarat","Chhota Udaipur","23.01","10.3","6.66","4.84","5.38","151.16","124.81","116.89","124.65","92.91","52.41","24.31"
"2052","1995","3","Gujarat","Chhota Udaipur","15.82","8.52","17.74","4.25","7.33","53.15","129.52","124.31","126.23","100.5","54.61","29.2"
"2052","1996","3","Gujarat","Chhota Udaipur","15.37","8.37","8.99","4.16","5.68","78.28","128.21","117.27","124.3","108.59","54.2","40.75"
"2052","1997","3","Gujarat","Chhota Udaipur","29.0","13.77","8.29","6.08","10.56","133.03","128.78","119.78","124.42","87.4","54.23","34.25"
"2052","1998","3","Gujarat","Chhota Udaipur","17.61","9.72","9.75","4.6","6.09","91.24","125.26","117.28","124.04","104.1","54.52","38.74"
"2052","1999","3","Gujarat","Chhota Udaipur","24.78","13.33","8.09","5.5","8.47","165.53","127.72","101.56","125.18","113.14","58.1","43.58"
"2052","2000","3","Gujarat","Chhota Udaipur","33.1","17.47","9.85","6.45","9.18","126.01","122.44","117.36","93.16","78.11","31.44","16.68"
"2052","2001","3","Gujarat","Chhota Udaipur","9.71","6.11","6.91","3.58","22.16","174.45","123.52","114.76","83.76","85.97","39.28","20.05"
"2052","2002","3","Gujarat","Chhota Udaipur","11.49","7.25","10.14","4.04","3.38","158.71","67.04","114.07","125.11","73.07","33.21","16.28"
"2052","2003","3","Gujarat","Chhota Udaipur","9.38","6.27","4.44","3.35","3.7","113.99","123.39","117.26","121.31","84.69","44.77","29.26"
"2052","2004","3","Gujarat","Chhota Udaipur","18.98","10.34","6.89","4.7","13.62","113.68","123.03","114.31","121.35","86.12","50.61","33.52"
"2052","2005","3","Gujarat","Chhota Udaipur","23.37","12.93","12.39","5.46","5.31","164.81","123.77","112.97","119.49","81.08","42.37","28.98"
"2052","2006","3","Gujarat","Chhota Udaipur","20.74","12.17","45.82","5.18","14.96","116.84","123.34","113.7","118.38","82.98","45.64","33.04"
"2052","2007","3","Gujarat","Chhota Udaipur","22.19","12.6","8.11","5.47","12.73","100.98","122.38","113.23","119.72","78.25","46.52","29.19"
"2052","2008","3","Gujarat","Chhota Udaipur","19.14","10.91","8.71","5.05","4.42","70.49","122.27","114.61","118.85","81.91","52.32","29.16"
"2052","2009","3","Gujarat","Chhota Udaipur","18.76","10.64","11.15","4.78","13.7","49.52","123.42","117.92","118.73","89.03","55.0","32.62"
"2052","2010","3","Gujarat","Chhota Udaipur","20.84","11.32","8.49","5.01","4.64","86.02","121.5","112.89","124.69","89.76","63.02","32.21"
"2052","2011","3","Gujarat","Chhota Udaipur","24.59","14.45","8.79","5.81","4.96","86.9","119.85","112.66","122.05","84.56","47.83","28.28"
"2052","2012","3","Gujarat","Chhota Udaipur","18.25","10.52","6.74","4.84","9.11","42.41","126.36","117.21","119.95","82.5","44.41","30.65"
"2052","2013","3","Gujarat","Chhota Udaipur","20.51","11.45","13.47","5.35","5.94","157.49","118.92","114.26","122.8","115.45","60.73","41.73"
"2052","2014","3","Gujarat","Chhota Udaipur","38.71","19.15","13.32","7.17","7.33","11.17","127.2","115.23","121.23","90.3","46.78","33.65"
"2052","2015","3","Gujarat","Chhota Udaipur","25.39","12.88","40.49","6.2","7.16","158.83","134.62","117.57","122.61","88.59","46.28","27.36"
"2053","1958","3","Gujarat","Devbhoomi Dwarka","8.54","4.78","3.39","2.55","1.99","40.11","138.44","99.59","123.3","82.38","44.47","19.53"
"2053","1959","3","Gujarat","Devbhoomi Dwarka","7.74","4.73","3.35","2.53","2.35","65.72","136.03","111.21","122.14","76.03","32.05","11.86"
"2053","1960","3","Gujarat","Devbhoomi Dwarka","6.92","4.62","3.82","2.52","2.0","94.52","132.98","51.94","29.67","7.86","4.77","3.3"
"2053","1961","3","Gujarat","Devbhoomi Dwarka","3.5","4.42","1.52","1.25","1.27","161.18","131.91","129.28","128.96","91.08","34.99","13.78"
"2053","1962","3","Gujarat","Devbhoomi Dwarka","7.8","5.09","21.15","2.71","2.33","12.69","133.81","124.28","111.66","59.15","29.72","13.66"
"2053","1963","3","Gujarat","Devbhoomi Dwarka","6.56","4.17","3.11","2.33","1.9","31.18","81.07","106.08","35.39","39.19","36.25","1.26"
"2053","1964","3","Gujarat","Devbhoomi Dwarka","1.17","0.83","0.69","0.6","1.43","120.64","132.12","128.78","83.92","44.1","14.4","7.74"
"2053","1965","3","Gujarat","Devbhoomi Dwarka","7.13","3.51","2.64","2.08","1.75","1.36","135.24","123.87","76.08","34.17","17.81","7.4"
"2053","1966","3","Gujarat","Devbhoomi Dwarka","4.94","3.47","2.61","2.04","2.0","72.02","133.54","29.49","46.99","7.28","4.07","2.92"
"2053","1967","3","Gujarat","Devbhoomi Dwarka","2.22","1.75","22.25","1.18","0.99","86.07","136.59","113.03","80.43","25.69","11.7","34.96"
"2053","1968","3","Gujarat","Devbhoomi Dwarka","6.56","3.51","5.88","2.0","1.62","6.14","85.54","133.67","50.98","23.34","8.64","5.32"
"2053","1969","3","Gujarat","Devbhoomi Dwarka","3.68","2.77","2.1","1.68","1.37","19.15","136.4","84.98","44.53","15.01","23.42","8.55"
"2053","1970","3","Gujarat","Devbhoomi Dwarka","4.29","3.76","2.2","1.75","6.83","48.5","137.77","124.48","125.08","89.05","34.07","14.07"
"2053","1971","3","Gujarat","Devbhoomi Dwarka","7.88","5.12","3.63","2.71","2.94","89.33","131.08","116.6","67.26","27.46","9.87","5.7"
"2053","1972","3","Gujarat","Devbhoomi Dwarka","3.83","6.02","2.13","1.68","1.53","94.8","118.12","20.48","2.2","1.43","1.11","0.9"
"2053","1973","3","Gujarat","Devbhoomi Dwarka","1.82","0.64","0.56","0.48","0.68","29.39","135.05","93.6","61.93","19.58","9.36","5.8"
"2053","1974","3","Gujarat","Devbhoomi Dwarka","4.0","2.94","2.26","1.8","3.05","6.37","41.12","30.81","16.8","28.79","0.6","7.88"
"2053","1975","3","Gujarat","Devbhoomi Dwarka","0.88","0.43","0.4","0.36","0.66","74.15","57.91","122.65","90.47","54.59","6.75","3.67"
"2053","1976","3","Gujarat","Devbhoomi Dwarka","4.93","1.84","4.94","1.07","0.89","29.97","127.22","122.07","64.88","14.79","27.27","3.0"
"2053","1977","3","Gujarat","Devbhoomi Dwarka","4.11","1.52","1.18","0.96","4.1","73.86","130.55","104.73","98.94","19.66","17.86","4.21"
"2053","1978","3","Gujarat","Devbhoomi Dwarka","2.75","2.38","1.51","1.21","0.98","161.79","101.14","121.73","37.88","26.63","30.4","6.67"
"2053","1979","3","Gujarat","Devbhoomi Dwarka","3.06","4.59","1.76","1.42","1.19","150.12","48.45","130.74","98.73","59.6","84.54","9.23"
"2053","1980","3","Gujarat","Devbhoomi Dwarka","8.16","4.37","2.97","2.3","1.83","154.89","136.18","104.42","79.72","29.18","16.22","36.34"
"2053","1981","3","Gujarat","Devbhoomi Dwarka","6.18","3.42","14.32","2.02","2.41","40.95","138.21","127.49","84.11","60.69","73.64","9.73"
"2053","1982","3","Gujarat","Devbhoomi Dwarka","5.68","3.84","3.42","2.17","6.94","1.5","132.64","100.19","36.46","12.67","66.96","4.0"
"2053","1983","3","Gujarat","Devbhoomi Dwarka","3.13","2.47","1.68","1.4","1.13","107.4","133.29","129.19","82.27","46.9","14.09","7.85"
"2053","1984","3","Gujarat","Devbhoomi Dwarka","5.11","3.61","2.7","2.1","1.69","27.62","108.73","115.2","108.85","14.99","5.95","3.13"
"2053","1985","3","Gujarat","Devbhoomi Dwarka","2.07","1.51","1.18","0.96","10.3","19.73","49.99","127.8","49.55","24.73","5.85","3.89"
"2053","1986","3","Gujarat","Devbhoomi Dwarka","2.82","2.15","2.92","1.39","1.21","139.91","20.23","77.4","5.13","1.57","1.22","3.17"
"2053","1987","3","Gujarat","Devbhoomi Dwarka","0.77","0.67","4.25","0.49","0.58","9.24","13.15","30.36","2.07","0.31","0.25","1.19"
"2053","1988","3","Gujarat","Devbhoomi Dwarka","0.22","0.19","0.17","0.16","0.15","9.48","137.37","113.97","108.98","53.89","17.64","9.15"
"2053","1989","3","Gujarat","Devbhoomi Dwarka","8.73","4.0","2.95","2.27","1.81","134.93","135.99","77.48","42.3","14.5","7.73","4.98"
"2053","1990","3","Gujarat","Devbhoomi Dwarka","3.59","3.6","2.66","1.64","3.52","18.07","22.09","123.52","64.25","26.54","9.71","9.13"
"2053","1991","3","Gujarat","Devbhoomi Dwarka","3.97","3.23","2.16","1.72","1.4","2.56","116.76","50.93","9.61","3.51","2.32","12.83"
"2053","1992","3","Gujarat","Devbhoomi Dwarka","6.59","1.06","0.88","0.75","0.66","13.63","136.93","115.53","101.11","56.36","18.85","9.46"
"2053","1993","3","Gujarat","Devbhoomi Dwarka","6.32","5.03","2.99","2.3","1.82","10.26","136.97","29.61","26.09","12.7","29.58","2.69"
"2053","1994","3","Gujarat","Devbhoomi Dwarka","3.9","1.73","1.31","1.1","0.92","17.81","135.02","95.99","127.77","44.8","16.88","8.17"
"2053","1995","3","Gujarat","Devbhoomi Dwarka","5.34","3.32","2.44","1.88","1.5","3.02","134.12","54.38","28.86","12.35","8.16","3.89"
"2053","1996","3","Gujarat","Devbhoomi Dwarka","2.88","2.11","2.25","1.34","1.5","103.03","139.17","71.79","43.41","16.74","7.05","4.62"
"2053","1997","3","Gujarat","Devbhoomi Dwarka","3.9","2.48","8.1","1.61","1.43","103.34","122.48","95.45","130.09","32.66","14.5","6.53"
"2053","1998","3","Gujarat","Devbhoomi Dwarka","3.93","3.47","4.48","1.56","1.26","89.41","136.96","121.26","88.29","76.89","16.64","8.56"
"2053","1999","3","Gujarat","Devbhoomi Dwarka","5.46","3.99","2.82","2.18","1.86","122.14","68.88","20.8","16.97","36.27","3.77","0.66"
"2053","2000","3","Gujarat","Devbhoomi Dwarka","0.66","0.51","0.46","0.42","0.56","8.16","136.11","122.58","81.46","31.81","12.82","7.48"
"2053","2001","3","Gujarat","Devbhoomi Dwarka","4.9","3.5","2.64","2.07","13.86","151.11","130.61","74.26","34.37","20.19","6.91","4.51"
"2053","2002","3","Gujarat","Devbhoomi Dwarka","3.21","2.43","1.9","1.54","1.27","64.17","10.26","114.51","8.49","3.52","2.73","8.83"
"2053","2003","3","Gujarat","Devbhoomi Dwarka","1.32","1.16","0.81","0.69","0.6","51.85","125.64","123.85","88.19","39.27","14.86","8.22"
"2053","2004","3","Gujarat","Devbhoomi Dwarka","6.97","3.75","2.8","2.17","2.99","81.73","99.6","129.62","57.62","60.33","11.84","6.85"
"2053","2005","3","Gujarat","Devbhoomi Dwarka","4.59","3.23","2.44","1.92","1.77","53.3","110.11","118.35","118.06","66.11","24.18","11.58"
"2053","2006","3","Gujarat","Devbhoomi Dwarka","6.62","4.46","24.45","2.45","1.94","28.58","133.4","125.56","98.48","61.75","20.07","9.59"
"2053","2007","3","Gujarat","Devbhoomi Dwarka","5.98","5.74","12.0","2.33","1.87","123.03","130.02","120.7","114.59","31.65","13.87","7.04"
"2053","2008","3","Gujarat","Devbhoomi Dwarka","4.31","2.89","2.1","1.65","1.32","111.66","126.61","106.01","128.65","65.81","26.41","16.04"
"2053","2009","3","Gujarat","Devbhoomi Dwarka","6.57","4.41","3.8","2.43","1.92","150.82","131.9","117.2","86.7","37.0","22.55","7.92"
"2053","2010","3","Gujarat","Devbhoomi Dwarka","5.42","3.76","2.74","2.13","1.7","70.53","126.88","119.1","121.0","83.5","80.16","16.34"
"2053","2011","3","Gujarat","Devbhoomi Dwarka","8.56","6.47","3.79","2.81","2.18","117.06","125.44","128.17","79.22","33.51","13.05","6.6"
"2053","2012","3","Gujarat","Devbhoomi Dwarka","4.28","3.05","2.31","1.81","1.46","19.09","33.49","40.27","103.96","5.03","2.6","9.31"
"2053","2013","3","Gujarat","Devbhoomi Dwarka","2.46","1.02","11.32","0.69","0.58","72.78","122.83","97.82","65.65","29.57","6.53","3.44"
"2053","2014","3","Gujarat","Devbhoomi Dwarka","2.35","1.65","2.5","1.02","0.84","12.39","124.3","116.17","131.57","61.74","29.02","11.21"
"2053","2015","3","Gujarat","Devbhoomi Dwarka","7.85","3.98","5.87","2.15","1.7","156.49","140.02","53.66","65.03","14.06","8.54","4.43"
"2054","1958","3","Gujarat","Gir Somnath","16.81","8.91","5.66","3.96","2.94","79.62","126.94","115.24","127.19","126.55","70.35","33.06"
"2054","1959","3","Gujarat","Gir Somnath","16.77","8.91","5.66","3.99","6.39","123.75","126.64","107.42","123.83","114.81","53.85","26.84"
"2054","1960","3","Gujarat","Gir Somnath","12.12","7.14","4.77","3.44","3.44","142.08","126.08","92.58","92.09","44.57","15.15","8.41"
"2054","1961","3","Gujarat","Gir Somnath","5.45","5.35","2.86","2.23","3.59","107.98","123.25","119.31","125.14","102.65","50.54","23.76"
"2054","1962","3","Gujarat","Gir Somnath","11.2","6.75","10.75","3.38","4.63","44.84","124.86","114.38","123.71","87.86","38.92","17.76"
"2054","1963","3","Gujarat","Gir Somnath","8.87","5.6","4.22","2.91","2.62","73.17","124.94","119.17","101.61","110.86","52.4","17.95"
"2054","1964","3","Gujarat","Gir Somnath","9.33","5.87","4.08","3.01","4.42","149.68","122.76","120.58","121.85","86.48","37.52","15.29"
"2054","1965","3","Gujarat","Gir Somnath","8.52","5.45","4.17","2.89","2.82","2.28","126.39","116.21","105.47","71.73","28.88","11.64"
"2054","1966","3","Gujarat","Gir Somnath","6.95","4.67","3.38","2.59","4.87","142.18","124.22","73.14","109.18","32.77","13.13","7.53"
"2054","1967","3","Gujarat","Gir Somnath","4.97","3.55","2.7","2.16","1.68","136.91","126.35","95.48","81.9","36.37","13.95","20.88"
"2054","1968","3","Gujarat","Gir Somnath","5.2","3.81","3.1","2.15","1.73","19.54","125.47","123.94","96.78","81.77","27.86","12.26"
"2054","1969","3","Gujarat","Gir Somnath","7.21","4.85","3.46","2.62","2.06","76.78","125.45","92.87","81.37","33.17","15.47","11.36"
"2054","1970","3","Gujarat","Gir Somnath","5.11","3.7","4.34","2.14","10.79","115.2","126.22","119.1","125.08","103.71","53.57","24.11"
"2054","1971","3","Gujarat","Gir Somnath","11.43","6.86","4.62","3.36","6.45","136.66","122.59","115.23","126.8","86.79","36.33","16.82"
"2054","1972","3","Gujarat","Gir Somnath","8.95","7.58","3.97","2.95","3.13","125.81","129.04","72.83","30.42","11.7","6.86","4.61"
"2054","1973","3","Gujarat","Gir Somnath","3.41","2.72","1.99","1.61","3.61","57.66","126.84","104.25","112.67","72.24","25.32","11.73"
"2054","1974","3","Gujarat","Gir Somnath","6.96","4.68","3.39","2.58","9.69","11.16","124.66","49.67","42.5","56.24","2.62","2.7"
"2054","1975","3","Gujarat","Gir Somnath","1.64","1.35","1.12","0.96","1.19","123.26","118.84","111.42","123.21","124.39","19.11","9.41"
"2054","1976","3","Gujarat","Gir Somnath","5.48","3.66","3.62","2.05","1.63","134.01","126.18","114.72","107.0","57.7","37.9","9.98"
"2054","1977","3","Gujarat","Gir Somnath","6.21","4.25","3.12","2.58","6.01","116.4","123.96","106.38","125.25","84.08","38.3","15.46"
"2054","1978","3","Gujarat","Gir Somnath","8.44","5.49","3.83","3.06","2.21","146.78","124.06","117.59","82.15","81.26","35.12","12.37"
"2054","1979","3","Gujarat","Gir Somnath","6.7","6.14","3.29","2.54","2.28","156.5","93.49","121.28","107.45","80.17","71.57","17.86"
"2054","1980","3","Gujarat","Gir Somnath","9.23","5.96","4.0","3.12","2.44","143.15","124.31","112.68","89.54","55.9","21.5","22.51"
"2054","1981","3","Gujarat","Gir Somnath","6.42","4.34","9.26","2.48","1.95","91.32","125.07","117.73","117.73","123.67","74.44","33.73"
"2054","1982","3","Gujarat","Gir Somnath","15.2","8.34","5.39","3.8","19.31","6.05","125.01","116.24","94.1","61.8","67.55","12.07"
"2054","1983","3","Gujarat","Gir Somnath","7.06","5.21","3.4","2.75","2.02","152.33","124.6","119.09","116.85","105.96","50.88","20.72"
"2054","1984","3","Gujarat","Gir Somnath","10.37","6.39","4.38","3.19","2.45","89.08","122.35","113.67","124.67","83.69","35.84","16.03"
"2054","1985","3","Gujarat","Gir Somnath","8.66","5.54","3.88","2.9","16.18","9.13","113.16","104.19","37.23","67.49","3.62","1.94"
"2054","1986","3","Gujarat","Gir Somnath","1.51","1.22","1.01","0.86","1.08","153.55","90.05","97.32","52.53","17.49","10.68","6.37"
"2054","1987","3","Gujarat","Gir Somnath","3.97","3.02","2.27","1.81","1.78","28.68","75.53","106.07","4.95","6.5","0.94","2.9"
"2054","1988","3","Gujarat","Gir Somnath","0.62","0.54","0.48","0.49","0.4","57.81","127.72","105.2","128.48","95.87","40.36","17.24"
"2054","1989","3","Gujarat","Gir Somnath","9.28","5.8","4.27","3.0","2.36","145.0","126.19","101.4","88.13","50.38","17.02","9.1"
