"Dist Code","Year","State Code","State Name","Dist Name","JANUARY WATER DEFICIT (Millimeters)","FEBRUARY WATER DEFICIT (Millimeters)","MARCH WATER DEFICIT (Millimeters)","APRIL WATER DEFICIT (Millimeters)","MAY WATER DEFICIT (Millimeters)","JUNE WATER DEFICIT (Millimeters)","JULY WATER DEFICIT (Millimeters)","AUGUST WATER DEFICIT (Millimeters)","OCTOBER WATER DEFICIT (Millimeters)","NOVEMBER WATER DEFICIT (Millimeters)","DECEMBER WATER DEFICIT (Millimeters)"
"1002","1970","3","Gujarat","Dahod","73.53","101.88","137.11","170.91","214.28","0.0","0.0","0.0","0.0","40.69","42.12"
"1002","1971","3","Gujarat","Dahod","65.88","95.51","135.95","189.8","210.17","47.3","0.0","0.0","0.0","43.08","45.75"
"1002","1972","3","Gujarat","Dahod","68.59","92.0","134.91","175.06","221.76","130.92","0.0","0.0","28.87","78.08","68.35"
"1002","1973","3","Gujarat","Dahod","81.15","110.04","152.8","186.59","240.65","106.84","0.0","0.0","0.0","39.97","46.04"
"1002","1974","3","Gujarat","Dahod","71.94","95.14","147.24","179.5","197.26","160.76","0.0","0.0","8.12","63.12","79.92"
"1002","1975","3","Gujarat","Dahod","90.76","108.05","160.06","194.56","248.87","50.59","0.0","0.0","0.0","24.85","46.05"
"1002","1976","3","Gujarat","Dahod","70.69","104.31","158.0","204.8","257.93","20.41","0.0","0.0","0.0","49.51","41.04"
"1002","1977","3","Gujarat","Dahod","82.51","100.49","155.32","207.16","217.18","16.34","0.0","0.0","0.0","44.65","50.31"
"1002","1978","3","Gujarat","Dahod","73.94","96.99","153.53","184.87","244.46","57.96","0.0","0.0","22.63","59.21","69.21"
"1002","1979","3","Gujarat","Dahod","100.03","121.32","185.0","209.22","208.56","107.93","0.0","0.0","19.84","56.76","42.38"
"1002","1980","3","Gujarat","Dahod","96.88","116.45","183.05","207.69","255.38","0.0","0.0","0.0","28.17","74.46","79.95"
"1002","1981","3","Gujarat","Dahod","87.78","108.64","160.8","189.64","238.63","128.93","0.0","0.0","0.0","31.29","41.85"
"1002","1982","3","Gujarat","Dahod","80.21","100.47","157.42","205.45","192.7","153.75","0.0","0.04","39.84","84.19","51.72"
"1002","1983","3","Gujarat","Dahod","95.38","113.97","176.9","211.84","244.92","95.48","0.0","0.0","0.0","26.1","42.75"
"1002","1984","3","Gujarat","Dahod","82.57","110.23","157.87","195.07","229.25","155.75","0.0","0.0","4.7","47.02","59.34"
"1002","1985","3","Gujarat","Dahod","93.46","105.85","162.0","205.68","245.55","188.96","0.0","0.0","26.87","29.85","59.11"
"1002","1986","3","Gujarat","Dahod","97.46","117.25","185.99","224.09","259.33","41.55","0.0","0.0","33.27","83.58","94.68"
"1002","1987","3","Gujarat","Dahod","109.11","120.01","171.21","231.13","230.09","135.24","26.26","0.0","77.4","104.77","96.88"
"1002","1988","3","Gujarat","Dahod","99.23","123.31","181.48","197.32","262.69","106.8","0.0","0.0","0.0","43.05","53.19"
"1002","1989","3","Gujarat","Dahod","90.1","115.35","135.68","205.34","237.54","70.18","0.04","0.0","5.68","58.25","71.1"
"1002","1990","3","Gujarat","Dahod","89.31","112.4","170.72","214.85","220.5","116.16","0.0","0.0","0.0","42.6","62.58"
"1002","1991","3","Gujarat","Dahod","86.43","105.27","162.7","195.61","232.49","108.16","0.0","1.75","38.34","79.33","84.0"
"1002","1992","3","Gujarat","Dahod","93.83","109.91","165.97","202.28","235.81","158.28","0.0","0.0","0.0","45.32","64.88"
"1002","1993","3","Gujarat","Dahod","87.44","113.88","170.65","217.21","253.22","130.71","0.0","0.91","0.0","43.59","60.63"
"1002","1994","3","Gujarat","Dahod","80.47","113.5","163.47","203.7","245.88","38.17","0.0","0.0","0.0","52.03","74.78"
"1002","1995","3","Gujarat","Dahod","95.5","121.86","159.8","190.05","231.35","154.34","0.0","0.11","0.0","51.59","76.28"
"1002","1996","3","Gujarat","Dahod","108.06","135.51","184.16","216.2","245.0","122.02","0.0","0.0","0.0","32.67","47.95"
"1002","1997","3","Gujarat","Dahod","81.04","106.99","167.59","185.66","228.87","55.45","0.0","0.0","0.13","46.26","57.62"
"1002","1998","3","Gujarat","Dahod","94.89","114.48","163.77","200.34","225.34","102.69","0.0","0.0","0.0","35.05","48.07"
"1002","1999","3","Gujarat","Dahod","85.67","114.36","164.38","199.68","238.85","34.1","0.0","24.85","0.0","19.95","43.19"
"1002","2000","3","Gujarat","Dahod","85.89","108.88","176.38","217.57","223.32","100.39","0.0","0.87","38.68","84.44","89.65"
"1002","2001","3","Gujarat","Dahod","96.27","112.45","167.7","189.71","234.1","0.05","0.0","0.65","42.06","55.77","76.96"
"1002","2002","3","Gujarat","Dahod","95.44","120.73","158.21","193.42","263.46","39.84","85.91","0.0","0.0","101.29","78.23"
"1002","2003","3","Gujarat","Dahod","104.48","125.1","162.91","202.92","239.64","80.79","0.0","0.0","0.0","48.03","56.57"
"1002","2004","3","Gujarat","Dahod","88.49","113.92","156.91","220.45","227.9","98.61","0.0","0.0","33.6","53.38","63.71"
"1002","2005","3","Gujarat","Dahod","85.75","113.92","159.65","183.42","205.85","38.7","0.0","0.0","0.0","46.84","50.44"
"1002","2006","3","Gujarat","Dahod","79.62","96.44","101.67","189.51","232.96","69.69","0.0","0.0","0.0","43.52","48.67"
"1002","2007","3","Gujarat","Dahod","81.12","102.59","145.26","182.23","220.22","95.25","0.0","0.0","0.0","44.89","55.07"
"1002","2008","3","Gujarat","Dahod","85.83","100.01","152.23","185.11","245.84","101.38","0.0","0.0","0.0","44.68","57.31"
"1002","2009","3","Gujarat","Dahod","86.34","105.35","153.61","181.73","234.65","157.61","0.0","1.01","20.36","51.52","58.64"
"1002","2010","3","Gujarat","Dahod","83.99","104.76","160.07","199.98","245.34","113.31","0.0","0.0","0.0","43.56","39.88"
"1002","2011","3","Gujarat","Dahod","75.17","98.89","155.76","175.66","226.8","151.03","0.0","0.0","0.0","47.06","58.65"
"1002","2012","3","Gujarat","Dahod","80.95","103.11","150.71","180.67","204.07","142.99","0.0","0.0","0.0","45.48","51.9"
"1002","2013","3","Gujarat","Dahod","83.49","106.51","143.08","165.93","222.01","4.65","0.0","0.0","0.0","15.23","41.2"
"1002","2014","3","Gujarat","Dahod","81.16","90.55","144.4","164.13","191.54","200.13","0.0","0.0","0.0","41.05","49.29"
"1002","2015","3","Gujarat","Dahod","70.96","101.0","120.41","175.09","206.47","24.4","0.0","0.0","0.0","51.51","61.13"
"1003","1958","3","Gujarat","Narmada","70.67","109.43","163.35","198.59","218.84","49.62","0.0","0.0","0.0","14.89","43.13"
"1003","1959","3","Gujarat","Narmada","70.58","102.76","161.25","194.03","232.82","32.86","0.0","0.0","0.0","6.27","38.66"
"1003","1960","3","Gujarat","Narmada","71.15","109.58","163.44","187.18","203.45","8.29","0.0","0.0","0.0","46.38","60.51"
"1003","1961","3","Gujarat","Narmada","102.41","111.49","180.23","187.32","200.48","102.72","0.0","0.0","0.0","34.55","50.51"
"1003","1962","3","Gujarat","Narmada","82.23","110.9","132.9","188.4","202.9","143.3","0.0","0.02","0.0","52.15","57.94"
"1003","1963","3","Gujarat","Narmada","97.46","119.8","171.1","191.06","228.09","89.22","0.0","0.0","0.0","35.5","44.86"
"1003","1964","3","Gujarat","Narmada","0.0","0.0","0.08","0.0","4.02","87.1","700.53","357.96","256.99","1.15","0.66"
"1003","1965","3","Gujarat","Narmada","4.49","0.0","0.68","0.26","0.94","148.35","550.53","274.25","27.68","0.12","1.25"
"1003","1966","3","Gujarat","Narmada","0.24","0.0","0.0","0.18","1.82","122.95","516.87","95.65","249.82","1.45","3.28"
"1003","1967","3","Gujarat","Narmada","0.0","0.0","5.17","0.59","0.37","197.61","608.24","276.43","186.77","5.44","0.0"
"1003","1968","3","Gujarat","Narmada","0.0","0.0","1.6","0.04","0.0","44.99","358.03","414.45","109.72","29.2","0.32"
"1003","1969","3","Gujarat","Narmada","72.67","91.6","153.38","184.93","209.81","69.62","0.0","0.0","0.0","45.85","50.02"
"1003","1970","3","Gujarat","Narmada","71.96","104.24","142.51","176.52","199.22","0.0","0.0","0.0","0.0","40.9","44.1"
"1003","1971","3","Gujarat","Narmada","66.12","98.78","139.31","189.05","179.58","22.74","0.0","0.0","0.0","42.01","45.26"
"1003","1972","3","Gujarat","Narmada","68.83","97.44","142.26","175.79","209.97","118.94","0.0","0.0","32.87","64.03","63.05"
"1003","1973","3","Gujarat","Narmada","83.92","111.86","153.67","185.71","225.47","100.37","0.0","0.0","0.0","43.23","47.52"
"1003","1974","3","Gujarat","Narmada","72.25","96.3","150.77","181.95","172.73","161.1","0.0","4.01","14.59","55.79","69.87"
"1003","1975","3","Gujarat","Narmada","87.88","110.03","155.88","196.16","231.12","32.1","0.0","0.0","0.0","1.12","37.38"
"1003","1976","3","Gujarat","Narmada","56.35","91.97","154.57","192.18","229.55","0.0","0.0","0.0","0.0","48.87","37.94"
"1003","1977","3","Gujarat","Narmada","72.45","98.72","156.07","194.66","197.4","16.22","0.0","0.0","0.0","46.27","49.88"
"1003","1978","3","Gujarat","Narmada","73.64","97.31","149.38","183.38","222.48","5.34","0.0","0.0","13.02","45.62","53.38"
"1003","1979","3","Gujarat","Narmada","94.83","120.27","179.38","205.13","210.57","83.57","0.0","0.0","3.65","43.77","34.62"
"1003","1980","3","Gujarat","Narmada","83.33","113.12","175.7","197.38","235.75","0.0","0.0","0.0","34.38","67.52","76.35"
"1003","1981","3","Gujarat","Narmada","91.6","111.29","171.56","187.65","224.66","13.51","0.0","0.0","0.0","17.29","41.7"
"1003","1982","3","Gujarat","Narmada","69.95","100.82","159.73","200.33","166.4","147.03","0.0","0.0","27.74","56.73","50.9"
"1003","1983","3","Gujarat","Narmada","94.07","115.46","175.54","206.6","234.5","13.84","0.0","0.0","0.0","12.81","40.66"
"1003","1984","3","Gujarat","Narmada","67.83","104.77","158.5","191.49","215.06","36.6","0.0","0.0","0.0","39.54","51.14"
"1003","1985","3","Gujarat","Narmada","84.51","106.32","167.05","200.76","222.36","151.52","0.0","0.0","23.0","17.45","48.94"
"1003","1986","3","Gujarat","Narmada","89.57","116.38","182.64","215.41","244.84","0.09","0.0","0.0","31.8","68.37","81.36"
"1003","1987","3","Gujarat","Narmada","104.03","122.11","177.2","224.23","216.6","113.42","0.0","0.0","43.19","60.23","77.74"
"1003","1988","3","Gujarat","Narmada","100.94","129.12","182.51","198.64","239.89","56.24","0.0","0.0","0.0","36.16","50.12"
"1003","1989","3","Gujarat","Narmada","83.63","111.44","145.75","200.92","220.62","9.45","0.0","0.0","2.78","47.82","57.04"
"1003","1990","3","Gujarat","Narmada","87.38","117.19","171.52","207.14","191.67","85.25","0.0","0.0","0.0","36.8","52.33"
"1003","1991","3","Gujarat","Narmada","82.32","110.14","166.94","193.42","217.01","83.76","0.0","0.0","34.05","64.18","72.86"
"1003","1992","3","Gujarat","Narmada","92.9","116.64","168.32","196.84","221.22","129.28","0.0","0.0","0.0","43.67","57.15"
"1003","1993","3","Gujarat","Narmada","84.48","118.41","169.15","212.01","236.08","111.71","0.0","0.0","0.0","36.15","53.6"
"1003","1994","3","Gujarat","Narmada","81.78","114.74","165.32","200.63","227.81","15.49","0.0","0.0","0.0","49.23","62.5"
"1003","1995","3","Gujarat","Narmada","95.73","124.44","164.64","188.53","218.62","138.76","0.0","0.0","0.0","46.19","62.21"
"1003","1996","3","Gujarat","Narmada","102.61","136.06","183.84","210.86","228.95","90.27","0.0","0.0","0.0","19.82","43.69"
"1003","1997","3","Gujarat","Narmada","73.15","108.27","166.68","184.62","211.22","20.31","0.0","0.0","0.0","47.5","54.7"
"1003","1998","3","Gujarat","Narmada","89.82","117.99","169.33","201.52","217.53","69.31","0.0","0.0","0.0","23.89","43.73"
"1003","1999","3","Gujarat","Narmada","74.13","107.98","159.97","188.84","217.25","4.13","0.0","10.98","0.0","7.51","39.32"
"1003","2000","3","Gujarat","Narmada","69.18","102.33","166.68","202.16","205.95","9.76","0.0","0.0","30.54","60.95","71.54"
"1003","2001","3","Gujarat","Narmada","94.52","112.97","168.69","190.34","208.03","0.0","0.0","0.0","34.39","40.82","62.03"
"1003","2002","3","Gujarat","Narmada","93.51","120.26","164.27","191.56","237.86","3.98","51.53","0.0","1.32","58.4","62.89"
"1003","2003","3","Gujarat","Narmada","97.78","122.38","164.88","193.65","221.82","46.04","0.0","0.0","0.0","46.6","53.21"
"1003","2004","3","Gujarat","Narmada","83.68","107.55","155.91","205.53","201.11","13.93","0.0","0.0","0.0","35.56","46.53"
"1003","2005","3","Gujarat","Narmada","72.68","107.55","151.45","172.49","191.1","0.17","0.0","0.0","0.0","42.91","46.42"
"1003","2006","3","Gujarat","Narmada","69.04","97.01","128.03","179.35","204.65","23.18","0.0","0.0","0.0","37.2","44.4"
"1003","2007","3","Gujarat","Narmada","71.42","99.61","142.58","177.48","197.71","35.35","0.0","0.0","0.0","46.05","51.82"
"1003","2008","3","Gujarat","Narmada","76.83","98.19","149.43","174.73","215.17","88.15","0.0","0.0","0.0","44.86","53.27"
"1003","2009","3","Gujarat","Narmada","79.92","102.79","152.36","173.45","207.13","111.85","0.0","0.0","6.76","37.37","42.58"
"1003","2010","3","Gujarat","Narmada","69.77","99.52","153.29","189.12","220.69","52.82","0.0","0.0","0.0","36.2","39.46"
"1003","2011","3","Gujarat","Narmada","65.84","95.46","149.62","174.18","204.85","25.19","0.0","0.0","0.0","44.18","53.48"
"1003","2012","3","Gujarat","Narmada","76.19","100.68","148.11","176.51","197.58","118.07","0.0","0.0","0.0","41.88","47.64"
"1003","2013","3","Gujarat","Narmada","77.14","102.0","144.05","167.59","204.78","0.0","0.0","0.0","0.0","7.72","39.51"
"1003","2014","3","Gujarat","Narmada","67.83","88.08","140.51","164.2","185.1","159.71","0.0","0.0","0.0","38.08","47.3"
"1003","2015","3","Gujarat","Narmada","66.67","99.48","118.18","171.27","193.12","0.38","0.0","0.41","0.0","46.41","49.65"
"1004","1958","3","Gujarat","Navsari","83.03","109.55","164.34","188.29","197.96","0.0","0.0","0.0","0.0","32.57","51.05"
"1004","1959","3","Gujarat","Navsari","82.73","110.24","162.11","191.82","206.31","0.0","0.0","0.0","0.0","11.22","43.54"
"1004","1960","3","Gujarat","Navsari","82.52","117.35","167.34","185.66","187.01","0.0","0.0","0.0","0.0","43.7","61.87"
"1004","1961","3","Gujarat","Navsari","106.7","115.59","173.49","182.14","185.94","1.53","0.0","0.0","0.0","28.1","52.32"
