"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"138","2005","3","Gujarat","Surendranagar","0.5","1.1","2200.0","35.3","77.5","2195.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.1","0.1","1000.0","67.1","76.7","1143.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.1","7.0","769.0","0.1","0.1","1000.0","10.4","5.1","490.0","23.5","45.5","1936.0","101.6","32.2","317.0","0.2","0.3","1500.0","0.0","0.0","0.0","13.8","42.5","3080.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","139.1","120.5","866.0","0.1","0.5","5000.0","422.6","167.16","396.0","3.41","17.49","20.89","0.0","0.4","46.6"
"138","2006","3","Gujarat","Surendranagar","0.5","0.9","1800.0","32.4","73.1","2256.0","7.5","8.4","1120.0","0.0","0.0","0.0","7.5","8.4","1120.0","50.7","72.6","1432.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.9","16.3","1370.0","0.1","0.1","1000.0","10.4","4.3","413.0","21.5","41.2","1916.0","88.9","34.7","390.0","1.4","1.7","1214.0","0.0","0.0","0.0","24.3","52.7","2169.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","136.1","130.3","957.0","0.3","2.1","7000.0","434.1","183.01","422.0","3.75","16.36","20.11","0.0","0.7","57.8"
"138","2007","3","Gujarat","Surendranagar","0.8","1.5","1875.0","41.0","119.3","2910.0","7.9","10.6","1342.0","0.0","0.0","0.0","7.9","10.6","1342.0","51.8","83.7","1616.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.8","7.6","776.0","0.0","0.0","0.0","11.9","7.2","605.0","18.4","42.7","2321.0","88.2","48.2","546.0","1.0","1.7","1700.0","0.0","0.0","0.0","23.5","62.1","2643.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","131.1","154.7","1180.0","0.3","2.2","7333.0","448.2","198.88","444.0","4.0","11.03","15.03","0.0","0.3","76.6"
"138","2008","3","Gujarat","Surendranagar","0.9","1.0","1111.0","36.5","86.7","2375.0","12.6","15.9","1262.0","2.8","2.4","857.0","15.4","18.3","1188.0","41.2","47.4","1150.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.3","8.9","957.0","0.0","0.0","0.0","7.3","3.5","479.0","21.8","40.0","1835.0","76.6","23.4","305.0","1.1","1.3","1182.0","0.0","0.0","0.0","28.0","76.6","2736.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","127.5","141.3","1108.0","0.1","0.6","6000.0","448.7","141.15","315.0","4.15","10.98","15.12","0.0","0.5","-1.0"
"138","2009","3","Gujarat","Surendranagar","0.6","0.6","1000.0","28.6","70.1","2451.0","10.4","10.3","990.0","0.0","0.0","0.0","10.4","10.3","990.0","40.4","38.8","960.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","7.2","3.0","417.0","0.0","0.0","0.0","2.7","1.1","407.0","12.6","13.0","1032.0","-1.0","-1.0","-1.0","0.7","1.1","1571.0","-1.0","-1.0","-1.0","32.6","58.2","1785.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","106.6","92.6","869.0","0.1","0.7","7000.0","455.8","174.42","383.0","4.24","-1.0","-1.0","0.08","0.8","-1.0"
"138","2010","3","Gujarat","Surendranagar","0.0","0.0","0.0","66.1","206.7","3127.0","2.7","2.9","1074.0","1.6","1.8","1125.0","4.3","4.7","1093.0","32.4","43.4","1340.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","21.6","26.3","1218.0","0.3","0.3","1000.0","10.3","4.5","437.0","25.3","46.3","1830.0","51.9","21.5","414.0","1.2","1.9","1583.0","-1.0","-1.0","-1.0","39.7","103.8","2615.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","123.0","175.06","1423.0","0.1","0.7","7000.0","499.1","275.46","552.0","-1.0","-1.0","-1.0","0.0","0.7","-1.0"
"138","2011","3","Gujarat","Surendranagar","0.5","1.2","2400.0","66.9","207.1","3096.0","4.8","4.7","979.0","4.0","4.3","1075.0","8.8","9.0","1023.0","20.5","42.8","2088.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","21.6","31.4","1454.0","0.1","0.1","1000.0","8.6","5.3","616.0","15.9","37.4","2352.0","41.0","26.2","639.0","1.2","1.8","1500.0","-1.0","-1.0","-1.0","81.0","203.5","2512.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","139.9","269.3","1925.0","0.1","0.6","6000.0","477.2","291.53","611.0","-1.0","-1.0","-1.0","0.0","1.3","-1.0"
"138","2012","3","Gujarat","Surendranagar","0.2","0.4","2000.0","33.6","94.1","2801.0","0.0","0.0","0.0","0.2","0.2","1000.0","0.2","0.2","1000.0","19.0","14.4","758.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","12.3","9.1","740.0","0.0","0.0","0.0","3.7","1.6","432.0","13.2","21.6","1636.0","28.3","44.1","1558.0","0.3","0.5","1667.0","-1.0","-1.0","-1.0","69.5","157.9","2272.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","111.6","224.2","2009.0","0.0","0.3","0.0","369.1","75.4","204.0","5.34","21.26","26.6","0.1","2.57","-1.0"
"138","2013","3","Gujarat","Surendranagar","0.23","0.36","1565.0","36.34","110.57","3043.0","20.83","30.06","1443.0","0.37","0.41","1108.0","21.2","30.47","1437.0","26.66","48.39","1815.0","0.06","0.11","1833.0","0.0","0.0","0.0","0.0","0.0","0.0","26.84","32.94","1227.0","0.01","0.0","0.0","6.37","3.55","557.0","18.15","48.52","2673.0","45.78","23.16","506.0","3.33","5.87","1763.0","0.0","0.0","0.0","54.25","136.24","2511.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","108.85","207.49","1906.0","0.06","0.39","6500.0","407.12","241.88","594.0","-1.0","-1.0","-1.0","0.03","1.16","-1.0"
"138","2014","3","Gujarat","Surendranagar","0.0","0.0","0.0","37.09","101.56","2738.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.03","24.4","2212.0","0.78","1.49","1910.0","0.0","0.0","0.0","0.0","0.0","0.0","14.23","14.18","996.0","0.02","0.02","1000.0","3.66","2.08","568.0","6.9","14.51","2103.0","40.73","21.39","525.0","1.72","3.12","1814.0","0.0","0.0","0.0","66.9","107.35","1605.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","114.53","136.52","1192.0","0.0","0.0","0.0","367.4","212.0","577.0","-1.0","-1.0","-1.0","0.06","0.68","-1.0"
"138","2015","3","Gujarat","Surendranagar","0.66","1.66","2515.0","30.38","93.53","3079.0","14.61","20.66","1414.0","0.46","0.54","1174.0","15.07","21.2","1407.0","7.59","14.84","1955.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.02","9.87","896.0","0.01","0.01","1000.0","2.48","1.53","614.0","8.79","23.51","2675.0","23.06","7.22","313.0","1.03","1.49","1447.0","0.0","0.0","0.0","78.0","134.73","1727.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","109.84","163.0","1484.0","0.0","0.0","0.0","371.41","231.3","623.0","-1.0","-1.0","-1.0","0.03","1.34","-1.0"
"138","2016","3","Gujarat","Surendranagar","0.37","0.97","2597.0","33.02","94.0","2847.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","6.25","7.12","1139.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","11.15","8.13","730.0","0.67","0.76","1132.0","12.58","6.91","550.0","30.01","78.42","2613.0","19.5","9.28","476.0","0.76","1.35","1771.0","-1.0","-1.0","-1.0","43.57","74.95","1720.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.02","0.14","7185.0","359.73","140.61","391.0","-1.0","-1.0","-1.0","0.03","1.35","-1.0"
"138","2017","3","Gujarat","Surendranagar","0.85","1.57","1854.0","37.79","115.82","3065.0","0.04","0.06","1400.0","-1.0","0.0","0.0","0.04","0.06","1400.0","6.63","13.73","2071.0","0.01","0.01","1600.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","16.35","14.55","890.0","0.25","0.31","1241.0","3.04","1.69","556.0","18.71","46.95","2509.0","12.94","6.57","508.0","0.63","1.02","1609.0","-1.0","-1.0","-1.0","26.83","53.78","2004.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","396.06","239.33","604.0","-1.0","-1.0","-1.0","0.01","0.76","-1.0"
"518","1990","3","Gujarat","Gandhinagar","5.7","12.8","2246.0","8.2","21.3","2598.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.9","16.4","1101.0","0.3","0.4","1333.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.5","833.0","1.6","0.7","438.0","0.0","0.0","0.0","0.2","0.0","0.0","6.0","6.1","1017.0","0.0","0.0","0.0","10.1","16.1","1594.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.3","22.2","1362.0","0.0","0.0","0.0","2.3","1.02","443.0","0.6","2.0","2.6","0.1","0.0","8.73"
"518","1991","3","Gujarat","Gandhinagar","7.2","12.7","1764.0","9.5","30.6","3221.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.5","14.9","961.0","0.4","0.4","1000.0","0.0","0.0","0.0","0.3","0.3","1000.0","0.0","0.0","0.0","0.5","0.3","600.0","1.5","0.5","333.0","0.0","0.0","0.0","0.2","0.0","0.0","5.8","6.8","1172.0","0.0","0.0","0.0","10.2","14.5","1422.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.2","21.3","1315.0","0.0","0.0","0.0","2.4","0.82","342.0","0.8","2.7","3.5","0.1","0.0","8.41"
"518","1992","3","Gujarat","Gandhinagar","7.7","17.1","2221.0","9.7","25.1","2588.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.4","20.1","1226.0","0.3","0.5","1667.0","0.0","0.0","0.0","0.3","0.3","1000.0","0.0","0.0","0.0","0.7","0.6","857.0","1.1","0.6","545.0","0.2","0.3","1500.0","0.1","0.0","0.0","4.9","5.4","1102.0","0.1","0.1","1000.0","10.0","16.6","1660.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.3","22.4","1464.0","0.0","0.0","0.0","2.4","1.19","496.0","0.7","2.2","2.9","0.1","0.0","10.66"
"518","1993","3","Gujarat","Gandhinagar","8.2","16.4","2000.0","8.1","20.1","2481.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.0","12.2","938.0","0.4","0.4","1000.0","0.5","0.5","1000.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.6","0.5","833.0","1.0","0.3","300.0","0.1","0.2","2000.0","0.1","0.0","0.0","5.0","4.5","900.0","0.0","0.0","0.0","10.1","21.1","2089.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.3","25.8","1686.0","0.0","0.0","0.0","1.7","0.94","553.0","0.8","3.1","3.9","0.4","0.0","12.37"
"518","1994","3","Gujarat","Gandhinagar","7.0","19.0","2714.0","10.0","30.0","3000.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","14.0","20.0","1429.0","1.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.72","-1.0","-1.0","1.28","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","8.0","1333.0","0.0","0.0","0.0","10.25","-1.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.0","24.0","1500.0","0.0","0.0","0.0","2.84","-1.0","-1.0","1.01","3.77","4.78","0.4","0.0","11.23"
"518","1995","3","Gujarat","Gandhinagar","7.5","20.0","2667.0","10.8","28.1","2602.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","13.6","24.5","1801.0","0.5","0.5","1000.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.7","0.5","714.0","1.2","0.6","500.0","0.2","0.1","500.0","0.1","0.0","0.0","6.0","6.7","1117.0","0.0","0.0","0.0","10.3","17.7","1718.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.58","24.5","1478.0","0.0","0.0","0.0","2.3","1.19","517.0","0.93","2.49","3.42","0.3","0.0","12.3"
"518","1996","3","Gujarat","Gandhinagar","6.2","12.8","2065.0","8.2","25.8","3146.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.8","15.6","1773.0","0.3","0.5","1667.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.2","1000.0","0.6","0.4","667.0","0.2","0.3","1500.0","0.1","0.0","0.0","5.6","7.6","1357.0","0.0","0.0","0.0","12.7","31.9","2512.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18.6","39.8","2140.0","0.0","0.0","0.0","4.7","2.5","532.0","0.93","4.59","5.53","0.6","0.0","10.99"
"518","1997","3","Gujarat","Gandhinagar","8.4","22.5","2679.0","8.9","26.0","2921.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.1","19.0","1450.0","0.1","0.2","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.3","750.0","0.7","0.5","714.0","0.4","0.6","1500.0","0.7","0.4","571.0","4.1","4.2","1024.0","0.0","0.0","0.0","8.9","21.5","2416.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17.2","32.1","1866.0","0.0","0.0","0.0","3.0","1.77","590.0","0.8","5.5","6.3","0.2","0.0","11.5"
"518","1998","3","Gujarat","Gandhinagar","7.7","20.4","2649.0","9.5","30.2","3179.0","3.3","2.8","848.0","0.0","0.0","0.0","0.0","0.0","0.0","13.2","19.2","1455.0","0.2","0.4","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.8","0.7","875.0","0.8","0.4","500.0","0.5","0.8","1600.0","0.7","0.3","429.0","5.1","7.1","1392.0","0.0","0.0","0.0","9.1","21.9","2407.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.5","32.5","1667.0","0.0","0.0","0.0","3.2","2.07","647.0","0.8","6.0","6.8","0.2","0.0","11.6"
"518","1999","3","Gujarat","Gandhinagar","9.2","28.2","3065.0","8.6","33.8","3930.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.6","27.4","2362.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.4","800.0","0.9","0.2","222.0","0.8","0.9","1125.0","0.4","0.1","250.0","4.0","3.8","950.0","0.0","0.0","0.0","10.4","23.0","2212.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.67","19.8","1856.0","0.0","0.0","0.0","3.0","1.73","577.0","0.8","6.8","7.6","0.6","0.0","10.5"
"518","2000","3","Gujarat","Gandhinagar","19.1","42.2","2209.0","23.7","73.9","3118.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.4","45.6","1101.0","2.6","2.0","769.0","0.0","0.0","0.0","0.6","0.7","1167.0","0.0","0.0","0.0","1.7","0.6","353.0","5.9","2.2","373.0","1.3","0.9","692.0","2.8","0.8","286.0","26.6","36.4","1368.0","0.0","0.0","0.0","26.6","36.4","1368.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","40.3","49.8","1236.0","0.0","0.0","0.0","13.3","3.04","229.0","2.7","13.3","16.0","2.4","0.1","32.8"
"518","2001","3","Gujarat","Gandhinagar","14.1","35.1","2489.0","22.6","76.7","3394.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","39.8","71.8","1804.0","2.1","3.9","1857.0","0.0","0.0","0.0","1.0","1.3","1300.0","0.0","0.0","0.0","1.7","1.1","647.0","5.4","2.8","519.0","1.7","2.3","1353.0","3.2","1.9","594.0","7.5","8.9","1187.0","0.0","0.0","0.0","23.6","38.3","1623.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","36.0","51.4","1428.0","0.0","0.0","0.0","13.5","3.59","266.0","3.1","13.1","16.2","2.2","0.1","35.5"
"518","2002","3","Gujarat","Gandhinagar","14.6","31.1","2130.0","21.8","57.9","2656.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","40.4","73.5","1819.0","2.2","3.6","1636.0","0.0","0.0","0.0","0.8","0.9","1125.0","0.2","0.1","500.0","1.7","1.1","647.0","7.2","3.1","431.0","1.8","1.4","778.0","3.7","1.3","351.0","7.2","8.6","1194.0","0.0","0.0","0.0","23.1","52.5","2273.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","35.8","63.8","1782.0","0.0","0.0","0.0","13.2","7.4","561.0","3.9","13.5","17.4","2.6","0.1","35.7"
"518","2003","3","Gujarat","Gandhinagar","13.1","35.2","2687.0","22.9","69.5","3035.0","1.4","1.3","929.0","0.0","0.0","0.0","1.4","1.3","929.0","39.8","68.8","1729.0","0.7","1.2","1714.0","0.0","0.0","0.0","0.4","0.1","250.0","0.2","0.1","500.0","0.9","0.8","889.0","8.1","5.5","679.0","2.6","5.5","2115.0","4.0","2.4","600.0","6.2","8.4","1355.0","0.0","0.0","0.0","17.9","36.7","2050.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","30.7","53.0","1726.0","0.0","0.0","0.0","18.0","8.6","478.0","5.08","11.57","16.65","3.6","0.0","37.4"
"518","2004","3","Gujarat","Gandhinagar","13.2","29.1","2205.0","26.5","78.9","2977.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.6","43.2","1688.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.1","500.0","1.2","1.1","917.0","4.8","4.5","938.0","2.9","3.0","1034.0","3.1","1.1","355.0","8.2","12.8","1561.0","0.0","0.0","0.0","29.1","51.3","1763.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","43.3","68.2","1575.0","0.0","0.0","0.0","32.7","19.91","609.0","5.32","11.44","16.76","2.2","0.0","38.77"
"518","2005","3","Gujarat","Gandhinagar","10.3","28.1","2728.0","25.2","77.6","3079.0","1.0","1.2","1200.0","0.0","0.0","0.0","1.0","1.2","1200.0","27.1","40.4","1491.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","1.1","1.0","909.0","4.6","3.0","652.0","2.1","3.7","1762.0","3.2","1.1","344.0","6.6","10.3","1561.0","0.0","0.0","0.0","24.6","53.7","2183.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","36.5","68.8","1885.0","0.0","0.0","0.0","15.9","10.32","649.0","5.5","14.57","20.07","4.8","0.0","31.0"
"518","2006","3","Gujarat","Gandhinagar","14.3","34.2","2392.0","27.5","80.9","2942.0","4.3","4.8","1116.0","0.0","0.0","0.0","4.3","4.8","1116.0","26.0","33.1","1273.0","1.0","0.3","300.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","1.0","0.9","900.0","5.2","2.7","519.0","2.9","3.1","1069.0","3.4","0.9","265.0","5.1","7.6","1490.0","0.0","0.0","0.0","27.2","54.5","2004.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","38.6","66.1","1712.0","0.0","0.0","0.0","26.6","17.02","640.0","5.82","13.64","19.46","3.8","0.1","27.9"
"518","2007","3","Gujarat","Gandhinagar","15.8","41.2","2608.0","43.8","141.7","3235.0","5.0","6.8","1360.0","0.0","0.0","0.0","5.0","6.8","1360.0","23.4","41.3","1765.0","0.4","0.5","1250.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.2","1000.0","0.6","0.7","1167.0","4.3","2.7","628.0","3.6","6.5","1806.0","1.9","0.6","316.0","7.2","11.9","1653.0","0.0","0.0","0.0","24.3","54.1","2226.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","37.0","73.1","1976.0","0.0","0.0","0.0","32.1","20.81","648.0","6.57","13.65","20.22","5.9","0.0","21.0"
"518","2008","3","Gujarat","Gandhinagar","12.8","26.9","2102.0","32.8","83.2","2537.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24.3","46.8","1926.0","0.6","0.9","1500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.2","1000.0","0.3","0.3","1000.0","5.2","2.9","558.0","3.0","4.5","1500.0","2.5","0.8","320.0","10.3","14.6","1417.0","0.0","0.0","0.0","29.9","64.4","2154.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.7","84.3","1845.0","0.0","0.0","0.0","33.8","21.13","625.0","6.66","13.88","20.55","5.7","0.1","-1.0"
"518","2009","3","Gujarat","Gandhinagar","10.6","22.2","2094.0","29.1","86.9","2986.0","2.3","2.3","1000.0","0.0","0.0","0.0","2.3","2.3","1000.0","15.7","26.6","1694.0","0.4","0.4","1000.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.4","0.3","750.0","12.6","8.0","635.0","3.7","4.2","1135.0","-1.0","-1.0","-1.0","4.9","7.2","1469.0","-1.0","-1.0","-1.0","23.4","50.7","2167.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","33.8","62.7","1855.0","0.0","0.0","0.0","34.0","22.29","656.0","6.75","-1.0","-1.0","5.13","0.0","-1.0"
"518","2010","3","Gujarat","Gandhinagar","16.0","36.9","2306.0","35.9","117.2","3265.0","2.1","2.2","1048.0","0.4","0.4","1000.0","2.5","2.6","1040.0","15.1","29.8","1974.0","0.8","1.4","1750.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.1","0.1","1000.0","0.5","0.5","1000.0","6.2","3.8","613.0","2.9","5.3","1828.0","1.6","0.6","375.0","5.0","8.2","1640.0","-1.0","-1.0","-1.0","30.3","66.9","2208.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","39.8","81.0","2035.0","0.0","0.0","0.0","30.4","19.21","632.0","-1.0","-1.0","-1.0","5.2","0.0","-1.0"
"518","2011","3","Gujarat","Gandhinagar","8.8","20.1","2284.0","35.1","116.2","3311.0","8.3","8.2","988.0","0.4","0.4","1000.0","8.7","8.6","989.0","25.1","55.1","2195.0","0.5","0.6","1200.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.4","0.5","1250.0","11.1","5.6","505.0","3.4","6.5","1912.0","1.5","0.6","400.0","4.1","6.2","1512.0","-1.0","-1.0","-1.0","29.0","58.6","2021.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","38.0","71.9","1892.0","0.0","0.0","0.0","33.1","23.21","701.0","-1.0","-1.0","-1.0","3.4","0.0","-1.0"
"518","2012","3","Gujarat","Gandhinagar","3.5","8.1","2314.0","30.3","98.4","3248.0","2.5","2.0","800.0","0.0","0.0","0.0","2.5","2.0","800.0","17.8","38.4","2157.0","0.3","0.5","1667.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.3","0.3","1000.0","2.6","1.7","654.0","2.9","4.9","1690.0","0.6","0.2","333.0","3.8","6.1","1605.0","-1.0","-1.0","-1.0","28.6","59.4","2077.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","35.9","70.6","1967.0","0.0","0.0","0.0","34.8","23.27","669.0","6.73","23.89","30.62","7.28","0.0","-1.0"
